user_id,msisdn,call_cnt_day,avg_actv_dur,iden_type_num,call_stu_cnt,rule1_burst_block,rule2_sim_farm,rule3_student_targeting,rule4_wangiri,rule5_social_engineering,any_rule_triggered
GgG/g5BsA4jGFpZHhfQkXefeIezxQyM84PxICLLMI1E=,ZQh9jmmYo/BuFS3fywy8+Q==,33,79.1034,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
kIZsBuxPEZcPKRzWkAGO13vmmFRz39HJuyF7J6o53Ag=,PDtu6knhJo84MTjMl6H9rg==,14,58.0714,10,0,0,1,0,0,0,1
oCJ1sZ96NCZVfgtX6jMEHaoNQIyvnjG3Gkn7nb+ddLg=,5ZXUhNXR0mC/BM+KF/F1Hw==,79,55.386,10,1,0,1,0,0,0,1
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
oysa/881XyHp+y6Jm/0Z/o2deu7+NM6Pgih/E9LN4YI=,dbiJddFWnNNmYnZ552dfOA==,25,135.1304,10,0,0,1,0,0,0,1
zG1wUS700eQP8AI1UdsoBvuc1I981vR2DRB0ODujyWk=,F+OWxrWi1ju76DY6gvDEIA==,38,47.2188,10,0,0,1,0,0,0,1
2b/ART39DmXPpe1CvoyFmsqX0+a+Uej8Gf7kQNc4Tgw=,/AwzMmTMehiC/YtF943JdA==,82,161.9747,10,0,0,1,0,0,0,1
7xJIyj5JgR6KONMaMKPHf8IxfT2aQbQml09ZmIWgb/g=,6J8dVxfW2OwcqOj+sC/vMg==,11,86.6364,10,0,0,1,0,0,0,1
COSXPROxwfgQ7sZPh7SWhwbsDQ/rPAyfekwEOJeTpPY=,0f10LURrE4yp9gDPUdxiFw==,34,101.6522,10,0,0,1,0,0,0,1
P/WMUHi8dnX+HresgjKx86oNQIyvnjG3Gkn7nb+ddLg=,p09GAIHM9cEiwemlfas57w==,45,24.2955,10,0,0,1,0,0,0,1
PyUwoZgQybXn630ETSA42nvmmFRz39HJuyF7J6o53Ag=,6gPZtPOqhZSc46318xrz/Q==,41,99.9143,10,0,0,1,0,0,0,1
kiAvbSPklmbiQym3o3LQiRWpXqiACSbtEACfxbJD8Zc=,e2/2PBxH+yHgBqbcCHjzOw==,31,80.8966,25,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
GktJeDNRQyMrKPv8PY4URRy2O2Srh5z5xaPAWdxYlt0=,m1rGaGHG7U3sR6gKexLD3w==,8,125.75,10,0,0,1,0,0,0,1
PZrYfFU24MyEF9jaJVOrnvQpAhT0gUyujr46JZJBLqc=,gQ97nLGSmZ+3pYdbHl9lsw==,10,1402.5,10,0,0,1,0,0,0,1
VfuFTbIbviIh0HWt2gKB3hpBV+659nwopk3PNCNQMeo=,CeBk9e6LBTD7FShnYgBXPg==,6,174.1667,10,0,0,1,0,0,0,1
VfuFTbIbviIh0HWt2gKB3hpBV+659nwopk3PNCNQMeo=,CeBk9e6LBTD7FShnYgBXPg==,6,174.1667,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TFNZog87arypl49WWDgqXms=,OqVwcPx74G4jK8cdvRjTWQ==,69,19.2687,10,0,0,1,0,0,0,1
oHlBqxLT1kZfoWtupGm6OVB6ZM7mHIQSYQmwuZR/D+U=,3wjNUpnsO8n9IFQXIhBY9A==,89,6.7865,3,0,1,0,0,0,0,1
/SoBNnjxqRtKfEztgSaTO6oNQIyvnjG3Gkn7nb+ddLg=,my+P9iOo44xgFDjFKkJB1w==,12,20.25,10,2,0,1,0,0,0,1
6anvlhFC/gw0VkPZuHMtMRWpXqiACSbtEACfxbJD8Zc=,/MMNBYB54rfw7Pq7vwybqQ==,10,398.25,10,0,0,1,0,0,0,1
8TxEAZDhEwL7alGtE1m0/p/LyyJVSl2zZljykZWcuEc=,nHbd58KqSf2irrFHQAijuw==,25,82.8182,10,0,0,1,0,0,0,1
aSrvb/d6LO/MzTRiLPqOBo7HmjcUDlDTU4/wgL90T48=,HstS5JkzVGCMxv8EhpZkhw==,25,67.4737,10,0,0,1,0,0,0,1
vkbIcwmAtS1M/kMV5gj5QQ1yAWLbLI3T0bI5JCYqNmY=,rHC/gtCSJmWLtLYrKIlSxw==,63,100.1333,10,0,0,1,0,0,0,1
zlIko9zuffui69vDIhWLGCG18qGetde5ctRoQrB0EBo=,aSCYVNmSncKWZhupB5Df5A==,20,258.0,10,0,0,1,0,0,0,1
zm2uePH2gPU+azeMGAluMMjCBV/gPaDxOrOQ6Yhnx+E=,ppmaPBZah8QZu1wOzaZ4Wg==,35,145.1875,10,0,0,1,0,0,0,1
CjQ2M+GoekIareG0gkdvK7IUIcU7oi9gvVdx90RPvMk=,wLzNMHcth7t2XHfB36aNmA==,1,1094.0,10,0,0,1,0,0,0,1
DuybRPBoXrVtnXUFt20S8f0H5L998vYXICT/cwfwYsY=,Op13Q/1kH3/usQkdQvJiGQ==,60,209.4035,10,0,0,1,0,0,0,1
GJtr5K7vJWD+divfyCjRyUNHg6o86aj91nPqbuKk2qQ=,GeDSaDPqpz7qJEzNil4IUQ==,8,242.1667,10,0,0,1,0,0,0,1
IGm1jqseBoV3TmfP2j4a4sqX0+a+Uej8Gf7kQNc4Tgw=,nh9/zVZ6Q9mogLvGU3KJyg==,114,59.4019,10,0,1,1,0,0,0,1
WjYQXqrXCD//gY/UJ7rU5AbsDQ/rPAyfekwEOJeTpPY=,PrvAVtoZSUjrfuAAbaLD+Q==,30,40.3214,10,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
zGrObbjwg0Ipg10FwRT1JIsEdraodmcpuNjYKDAPsyM=,A1qY+ymVnt8u4htnXSqN5w==,52,79.8108,10,0,0,1,0,0,0,1
zm2uePH2gPU+azeMGAluMMjCBV/gPaDxOrOQ6Yhnx+E=,ppmaPBZah8QZu1wOzaZ4Wg==,35,145.1875,10,0,0,1,0,0,0,1
GktJeDNRQyMrKPv8PY4URRy2O2Srh5z5xaPAWdxYlt0=,m1rGaGHG7U3sR6gKexLD3w==,8,125.75,10,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
XneyJiVC1+BpAoQnitAoen23JewkCz0HQLfnBDZEG+E=,te8P6hcRfjV6aiI7roPOYQ==,26,115.1538,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
kIZsBuxPEZcPKRzWkAGO13vmmFRz39HJuyF7J6o53Ag=,PDtu6knhJo84MTjMl6H9rg==,14,58.0714,10,0,0,1,0,0,0,1
yx2DRxeoWxN0yazJWaLXgyBtUPJ47BrskAyjbI0DG/E=,6jnFw5RtTVWnpSx6dx9PMg==,41,77.65,10,0,0,1,0,0,0,1
+yqj2S7a93wmhDob76pnNrur7M7+Fgs8q+bv0zNNsOA=,K/EqypGk4ne/0n6Wyx0zxA==,9,39.5,10,2,0,1,0,0,0,1
2Y2O7E/j1mtdIpcoM4zEj5lXvijFPs06ihsNoTcKKbI=,LjDf+oXes5rLwrDyxdMQMA==,66,135.4074,10,0,0,1,0,0,0,1
9U97rR4HhWOwUhUOUA8SwdtdQ04S0y26suakqQ51CV4=,kRzy94hHSlW8cZyEOAZynA==,8,110.4286,10,0,0,1,0,0,0,1
MXMMFjSDyUwwxzm2PjamIqcSeqL2cg9N+KrddW9k4Xo=,Co4lqljpNVDNEM0Hk7XO0Q==,21,146.1905,10,0,0,1,0,0,0,1
RaUcvI32NCNzCqSd0Qii9x2OqEIsylzL2IeQw5d0k8A=,I8FTxcrMXEQ7vI16zX5SyQ==,54,94.7451,10,0,0,1,0,0,0,1
V/z1PP9QzYGYlvuZDQ9moSG18qGetde5ctRoQrB0EBo=,c4MhIepr5Fqwd+UmC+4f5A==,96,79.4231,10,0,1,1,0,0,0,1
XneyJiVC1+BpAoQnitAoesSAOX1Q/R1st7hS1plL/SY=,rd+LmzskWHLNLS8F5JAVaQ==,30,107.5333,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
w1t/O2BcxhD41vv2rdCpsLur7M7+Fgs8q+bv0zNNsOA=,mIUnbHfzc5cZtaFrF68H9w==,65,82.8085,10,0,0,1,0,0,0,1
zm2uePH2gPU+azeMGAluMMjCBV/gPaDxOrOQ6Yhnx+E=,ppmaPBZah8QZu1wOzaZ4Wg==,35,145.1875,10,0,0,1,0,0,0,1
/bOPQnC7p+v9SyjsPqIJvhpBV+659nwopk3PNCNQMeo=,B9ZuL3fNEaL8hLCxbpAgTg==,24,88.0,10,0,0,1,0,0,0,1
0G5D4S31xjBGZJ7JNJpsvHjOskzB3nNN/8eq56CldLo=,hsAXUAL12mt4lczTpaOugw==,31,203.7857,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
8TxEAZDhEwL7alGtE1m0/p/LyyJVSl2zZljykZWcuEc=,nHbd58KqSf2irrFHQAijuw==,25,82.8182,10,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
Zt1c8J7mRt/ETJP1SmEPav0H5L998vYXICT/cwfwYsY=,sSr4MyKT30tJq27HxHqbRQ==,16,150.7143,10,0,0,1,0,0,0,1
rjMM4mkRlBn/+vPF7qddn8IxfT2aQbQml09ZmIWgb/g=,7h0PWyVCwtXOdGhnPmVXDQ==,12,147.1,10,0,0,1,0,0,0,1
zFlFCljPDVn/Dx8GZn9kSSkAFKbtzzJ0g2q6ZSqeOIY=,azODJxuSlIwqdwYS0lUJRA==,26,550.1429,10,0,0,1,0,0,0,1
/a0+368X6lk3jQL0DPQe4flefBFiprKvFiTspRGEImA=,xeTBlD9/whRPuZdKpqJy0Q==,33,68.0,10,0,0,1,0,0,0,1
DuybRPBoXrVtnXUFt20S8f0H5L998vYXICT/cwfwYsY=,Op13Q/1kH3/usQkdQvJiGQ==,60,209.4035,10,0,0,1,0,0,0,1
MDrFPYBTQuUT71Bm6+aPTMSAOX1Q/R1st7hS1plL/SY=,+6SQ3h+2lqZl/1lkyxu22g==,9,346.75,10,0,0,1,0,0,0,1
PPuSqTXPfZ3XVHEttcTCqvuc1I981vR2DRB0ODujyWk=,Grsu0vzAuHI+HVlVE8u30g==,32,244.5,10,0,0,1,0,0,0,1
TQso+fuvYaj7imdBOA7ePDfp3nUE0V3qeDSyGRYimxM=,gKMReAZm2RERg8dMjmGfgA==,13,164.0,10,2,0,1,0,0,0,1
VQfyZQsqIEGeIGfc9NeZoI2deu7+NM6Pgih/E9LN4YI=,FOtVHnYcK9u7VoZ/T5VZ6g==,94,168.0685,10,0,0,1,0,0,0,1
h1yG/+oQZHP6UL+3F6RYXcqX0+a+Uej8Gf7kQNc4Tgw=,bdRRVRFGWu40EBVXnwMe/w==,84,87.0,10,0,0,1,0,0,0,1
xfFmIx5gW9Rm2XTIYz9kOIqM8pLSTgbE2YNECvBI8zg=,0g9BJPiQ7wxojjFZqiYobg==,54,76.1373,10,0,0,1,0,0,0,1
/sewlPQ2ruLCrJV8OHEW2cLTmugbKZ3U9c9h6o1Wy+c=,eO9sP/xJ82DpNlQZ5basYw==,21,102.15,10,0,0,1,0,0,0,1
PQWXQHdPhI1lPov5DjDR1FfoQIRWvD8g3+PXBBit0yA=,URs243y/xOG/ivAMJgFm8g==,31,63.5,10,0,0,1,0,0,0,1
RaUcvI32NCNzCqSd0Qii9x2OqEIsylzL2IeQw5d0k8A=,I8FTxcrMXEQ7vI16zX5SyQ==,54,94.7451,10,0,0,1,0,0,0,1
iv5U4aYmhDfHlzLVcSnCm0Qjs7G9PprWbjy+Y/cDMro=,FNF1Lt9e6ollESoiX5awWA==,33,79.4333,11,0,0,1,0,0,0,1
pqlvXxQk6d2OIXpyBB6zS/eOWZnJpZ94UHUsD+J4CMc=,0hEeLx4EH7E+HjeujLAk5Q==,11,288.3333,10,0,0,1,0,0,0,1
yOYJrHH8BV1pc7h1bQiIonZGaVPc/YsRV8ERt6Nj2r4=,3+H4sda312upZfU0MR+2iw==,22,41.8636,10,0,0,1,0,0,0,1
/OE6qTE5TlveeoRa24Job1NZog87arypl49WWDgqXms=,ftY6QKN+LZWavvIdQs13kg==,114,220.1702,10,4,0,1,1,0,0,1
0RSal9Y16P/BX+8GK+Q9OyG18qGetde5ctRoQrB0EBo=,zmEl5T1nLFM9LpXEm6OMGg==,67,145.434,25,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
IdCPhtlxEjlInkRABtbYgFNZog87arypl49WWDgqXms=,Fm7sqDq1spZ/TiDYQeb0rg==,21,117.7619,10,0,0,1,0,0,0,1
hWvUlMiUry4I8jlxGMFA+ePzA483UZUo9vwmlCQpj1U=,bwg0FwUYjzB2pII6V9RFZg==,49,203.3778,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
uuUUzXagw6oAL+E3uFrvmfq6P7de4NsZd+JjnFJsimo=,RMbNJoih1UrtKku7AsKjfg==,49,68.6222,10,0,0,1,0,0,0,1
iEKhWFUUsZpt1C/oua5HjbIUIcU7oi9gvVdx90RPvMk=,vWTrWs82qPyUpdEZkwdf3Q==,45,121.4211,10,0,0,1,0,0,0,1
0G//mogiHia6ZlWtkKha9BYLP8kxZC8tpEnWBHkiiTY=,yeQUMLLv2/VcahRwQpp7jg==,26,68.4,10,0,0,1,0,0,0,1
CjQ2M+GoekIareG0gkdvK7IUIcU7oi9gvVdx90RPvMk=,wLzNMHcth7t2XHfB36aNmA==,1,1094.0,10,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TH3AxIi0Gx7d89u3Ep9biA4=,rhpJdNSXdQe0DgtBnMDoWw==,6,379.2,10,0,0,1,0,0,0,1
8MfxaI4SOB32HadQxd8hlfuc1I981vR2DRB0ODujyWk=,iKPKaTbn6ssIQkCya+HVHQ==,91,88.9767,10,0,0,1,0,0,0,1
E458j2wBr+zUKE8qdwUPSzP8ocNbep4gU1C+cyeN30A=,WVlJdaX4OcZ2FQVgqG+skQ==,119,19.9153,6,2,1,0,1,0,0,1
GrFohhPadRKaxReO1rOvck6HeaVvWgvXk41EaHQUf98=,9dXETN7mOkEvFyWWtyMo7Q==,19,88.0,10,0,0,1,0,0,0,1
fUVIWpW3XerKdgx6m2NMuGyejUJ6xhVbsut4qPA3HsU=,WJUIkpmPatstSni1+vZ0hA==,45,113.8378,10,0,0,1,0,0,0,1
m8CdhIb4UrQJGJAVzsYTMiBtUPJ47BrskAyjbI0DG/E=,P4nxJae4ng6k2OxKj/Hd1Q==,37,89.5152,10,0,0,1,0,0,0,1
oZSEijWIoQOTruooAZdszfuc1I981vR2DRB0ODujyWk=,k6SnnAsCqTHV51h/UCMzfQ==,63,93.2545,10,0,0,1,0,0,0,1
oZSEijWIoQOTruooAZdszfuc1I981vR2DRB0ODujyWk=,k6SnnAsCqTHV51h/UCMzfQ==,63,93.2545,10,0,0,1,0,0,0,1
v8NnB/579/XLX25UO7l99WOmcPj2AzXgFMei9gQDWOw=,ORnM+JjUzOdzHsB9qrj4ZQ==,112,82.4906,3,0,1,0,0,0,0,1
wvV+CHCpWBaGCF/SwvS3JhYLP8kxZC8tpEnWBHkiiTY=,2NNyJjJW+oMx+RChYm0F4A==,46,128.2195,10,0,0,1,0,0,0,1
2/H3ijbFeNW9yVLL2p8TMplXvijFPs06ihsNoTcKKbI=,eec0XyM68hSZKd3mYs1/hg==,50,62.4681,10,0,0,1,0,0,0,1
6x0z8DZ0WjznYugby1ildHw/6fTgQ97WdRmoGEPUKVc=,P5zG0n2SUzcvUPcYvRSRxw==,70,67.5161,10,0,0,1,0,0,0,1
BqZwGXsB+HwnIhLtUva/YxWpXqiACSbtEACfxbJD8Zc=,67VJCb3C9LMJCVvY60Ul5A==,10,221.5556,10,0,0,1,0,0,0,1
CNAb0VUS88Ifi5t1SCWp5BpBV+659nwopk3PNCNQMeo=,tr7bvbaAnMtLSdqC+tGDnw==,19,128.3158,10,0,0,1,0,0,0,1
Ds7TVCU05Jh//J1mIOfpM/u2QO6peulT9PvoPjGdQMI=,5m0SVzt2fDRj+5V/up52YQ==,14,110.9286,10,0,0,1,0,0,0,1
TvhSQuNjwgES18PL5lTXJPEPNkL7x7LjGDA+Fv3K2hY=,M5RBlMbGIsrUfxBgJMaA5g==,57,67.8519,10,0,0,1,0,0,0,1
b8RxQQX4z0PNjUdutjf6ImDHkZmRCJdvtX51GsI0XS0=,jckOr4qdJmzvA9xXHJRw4Q==,13,597.6923,10,0,0,1,0,0,0,1
hvlPLUFJMLnBiSHi4UWnUiOJXZUpUGYGb+3EkCNWaYo=,VCNAVCec1pWazZ/w1HxJzg==,36,51.5385,10,0,0,1,0,0,0,1
iEKhWFUUsZpt1C/oua5HjbIUIcU7oi9gvVdx90RPvMk=,vWTrWs82qPyUpdEZkwdf3Q==,45,121.4211,10,0,0,1,0,0,0,1
lOTVEi2vgyFaKd2fantIwTfp3nUE0V3qeDSyGRYimxM=,Fmcqeh+xJwr/v0eOOXBOnA==,35,230.069,10,0,0,1,0,0,0,1
w1t/O2BcxhD41vv2rdCpsLur7M7+Fgs8q+bv0zNNsOA=,mIUnbHfzc5cZtaFrF68H9w==,65,82.8085,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
4jftd9Zo9qqpbzhDbHh/p89yVqZBson7sb35R4s/Ec8=,HkYXREUEcwgV7aAn1AifZQ==,15,82.3333,10,0,0,1,0,0,0,1
A7gow9rUbf/bZ7RwfUbyJsIxfT2aQbQml09ZmIWgb/g=,0gEtbpnptsNuv2wz4n4A3w==,34,49.5882,10,0,0,1,0,0,0,1
DuybRPBoXrVtnXUFt20S8f0H5L998vYXICT/cwfwYsY=,Op13Q/1kH3/usQkdQvJiGQ==,60,209.4035,10,0,0,1,0,0,0,1
hWvUlMiUry4I8jlxGMFA+ePzA483UZUo9vwmlCQpj1U=,bwg0FwUYjzB2pII6V9RFZg==,49,203.3778,10,0,0,1,0,0,0,1
oZSEijWIoQOTruooAZdszfuc1I981vR2DRB0ODujyWk=,k6SnnAsCqTHV51h/UCMzfQ==,63,93.2545,10,0,0,1,0,0,0,1
yMfHcp2lqm0ed9xd590Eh9Ge4cut0Td3vpjk5PBEqms=,wUyAnCcO1lSug4l3sAQAIQ==,58,143.64,10,0,0,1,0,0,0,1
0G//mogiHia6ZlWtkKha9BYLP8kxZC8tpEnWBHkiiTY=,yeQUMLLv2/VcahRwQpp7jg==,26,68.4,10,0,0,1,0,0,0,1
2i2gDDjSR/b8KQMKygTbEp8pugM5DcRGk59PcFehokI=,sEsUfuw3CbguiPu3jFooUw==,15,63.5714,10,0,0,1,0,0,0,1
R/kwsXrFfkBgyVsb+DQ4+9tdQ04S0y26suakqQ51CV4=,TTfV0jTdxelw+nBl1f8rkA==,50,82.72,10,0,0,1,0,0,0,1
TCNCxY1mZYSA9qlSmyxRwxWpXqiACSbtEACfxbJD8Zc=,8Z58fThxxz0ddCFAbCH3IQ==,34,412.7097,10,0,0,1,0,0,0,1
wOtinpKDsVaD9JvkmHcv2CkAFKbtzzJ0g2q6ZSqeOIY=,YhmnkixUQqIMAgWlYrePzA==,2,21.5,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
DDy+OmITsOCl9h5xvQRurk9oANfbIRJalb+FTiQL3Sg=,yCdwM2H+6E7Z4MLX7NDdUw==,51,86.1591,10,0,0,1,0,0,0,1
GJtr5K7vJWD+divfyCjRyUNHg6o86aj91nPqbuKk2qQ=,GeDSaDPqpz7qJEzNil4IUQ==,8,242.1667,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvck6HeaVvWgvXk41EaHQUf98=,9dXETN7mOkEvFyWWtyMo7Q==,19,88.0,10,0,0,1,0,0,0,1
MF8sFDsIX9fM3jZmU7Ce80EkTkXlyXdDAvi9z4xnJbc=,TbbNfccLMCyNYTFKchVLwg==,20,179.1579,10,0,0,1,0,0,0,1
Zt1c8J7mRt/ETJP1SmEPav0H5L998vYXICT/cwfwYsY=,sSr4MyKT30tJq27HxHqbRQ==,16,150.7143,10,0,0,1,0,0,0,1
aHWmsD8pvlBjHY6GWmvKTPlefBFiprKvFiTspRGEImA=,tubjwRXgWjhZhkCbgSPPMg==,33,84.25,10,0,0,1,0,0,0,1
nCexo9vcTyidcjmJawk7iSi50R481CmjPiuw3ubWbCA=,Ifr4YEaHajONbNdBWG+SNA==,6,1227.0,10,0,0,1,0,0,0,1
/2Ul5/NSn7ex2aKPCxdlaCkAFKbtzzJ0g2q6ZSqeOIY=,eRWH+yHVQl0JD03OtiqqnA==,17,138.75,25,0,0,1,0,0,0,1
AYfVeJG+HRfw/qBqggmuileifiWv1Ig9Zb1QH61Gi4c=,u6ML5mEbJRPXy5iuaMdQJA==,39,72.5882,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvcmyejUJ6xhVbsut4qPA3HsU=,Lq5hDRDPiGf2xhTq9Vtxqw==,16,85.75,10,0,0,1,0,0,0,1
PIfvy5cgac0xrjeHhm5UdSi50R481CmjPiuw3ubWbCA=,Wmqjg7KxgQVaxZo0g0YhkQ==,11,181.4286,10,0,0,1,0,0,0,1
UZKoPsH+4BPjoh9G9sDZan3AxIi0Gx7d89u3Ep9biA4=,vt/6IJLF2qDqOtu21nAuKA==,33,47.6429,10,0,0,1,0,0,0,1
bBgBNv9qNnM/zrXhkGwLxLIUIcU7oi9gvVdx90RPvMk=,wunel+bQBC49pzwWws7Rxg==,27,129.3,10,0,0,1,0,0,0,1
/OE6qTE5TlveeoRa24Job1NZog87arypl49WWDgqXms=,ftY6QKN+LZWavvIdQs13kg==,114,220.1702,10,4,0,1,1,0,0,1
6GviLds0odru9JRzXU8i+Puc1I981vR2DRB0ODujyWk=,5HG6z8DsGMxQUksCC0UECw==,16,102.6875,10,0,0,1,0,0,0,1
8tJiILCuZVrVIp5pzlPPx/rKXHRSaVjUiYsCKQ66opI=,rRivhqN3LkOJP/JNkwv63w==,6,111.5,10,0,0,1,0,0,0,1
R/kwsXrFfkBgyVsb+DQ4+9tdQ04S0y26suakqQ51CV4=,TTfV0jTdxelw+nBl1f8rkA==,50,82.72,10,0,0,1,0,0,0,1
XneyJiVC1+BpAoQnitAoeluK7HrLNf8Jv4Rl/UPu6Pc=,KT9GvqRsmyfh4nFssa986A==,38,74.1176,10,0,0,1,0,0,0,1
eP8fuLsPl+xuVCqc0ZazcGDHkZmRCJdvtX51GsI0XS0=,qS9FpWBDHej6orE9N3PEfA==,27,100.2381,10,0,0,1,0,0,0,1
fWfij01TvSqw7L5VrVyypxpBV+659nwopk3PNCNQMeo=,UQgc/FqmkBM7OvG8ektDzg==,15,136.7692,10,0,0,1,0,0,0,1
m4shmfXdU1PFrE0CPE71k/uc1I981vR2DRB0ODujyWk=,emVBBrzG3Bc7j//g3HaR6A==,25,58.5909,10,0,0,1,0,0,0,1
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
semeiLPZy7JOaMZ76MvCPBWpXqiACSbtEACfxbJD8Zc=,a6REhsfvV+T2+KRTWYH/QA==,5,71.8,10,0,0,1,0,0,0,1
/CxGC3XBar3uT9PpoNtM8osEdraodmcpuNjYKDAPsyM=,5Ba4wIDFlvANngoXEnZnRQ==,11,161.3636,10,0,0,1,0,0,0,1
4jftd9Zo9qqpbzhDbHh/p89yVqZBson7sb35R4s/Ec8=,HkYXREUEcwgV7aAn1AifZQ==,15,82.3333,10,0,0,1,0,0,0,1
M9Gx7UnooIGfFXd9VUAViVB6ZM7mHIQSYQmwuZR/D+U=,jE5h/iZapt8whqZpmfxbpg==,14,194.9231,10,0,0,1,0,0,0,1
W650dy97tNzMWqLI8saNi7yxMvj5AnYYvxMGqxONSxY=,TlWjJe0PXNAsDReX5KRn3w==,84,29.9286,20,1,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/Cz7QgeBhtbFwQJfgVvnVJsE=,rPKeevRrDQPH9YxdKGWxhQ==,75,7.8533,2,0,0,0,0,1,0,1
8VKWEAk8/juL/GxU4ZFA9oqM8pLSTgbE2YNECvBI8zg=,eE/BcC8IQOJtpAIJJa+bog==,17,336.7692,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvcmyejUJ6xhVbsut4qPA3HsU=,Lq5hDRDPiGf2xhTq9Vtxqw==,16,85.75,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TFNZog87arypl49WWDgqXms=,OqVwcPx74G4jK8cdvRjTWQ==,69,19.2687,10,0,0,1,0,0,0,1
ihras5rbinPG1vxJCbooYdGe4cut0Td3vpjk5PBEqms=,AZICWlSzAIZ33iV5YkN7ng==,18,187.4706,10,0,0,1,0,0,0,1
zqxlb/9QFtIWcMkh/SazyJlXvijFPs06ihsNoTcKKbI=,I9E62dfjzprBsFGnX85+3A==,25,108.48,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C5zeTE9VcIIIJ5D0PgWXDFA=,9IKYRLF20MLaV6WuJl3tQw==,58,9.6552,1,0,0,0,0,1,0,1
V9xUtlMEbDCZoZ5Q/qSVQ70a85oPOFr1GkpsXio6Lrk=,mCVmYPipq/0yNaaD7Xqgsg==,48,178.7059,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TFNZog87arypl49WWDgqXms=,OqVwcPx74G4jK8cdvRjTWQ==,69,19.2687,10,0,0,1,0,0,0,1
