user_id,msisdn,risk_score,high_risk,flag_sms_to_fraud,flag_sms_from_fraud,flag_called_by_fraud,is_international,flag_young_age
p7uzya0VzosdmY3Jty5Ekg==,K37e+Yw8C2qQUhjNXf4Zkg==,0.35,1,0,0,0,1,1
mbUrpCVjDYioVq3OzcPZHg==,2SfehkUvGPkjHywFa1KacA==,0.35,1,0,0,0,1,1
jptjMJq87hCC8WZ2s0zZoQ==,7jZd/GLKVLELK/ciKxqsyg==,0.305,1,0,0,0,1,0
8W21vAdmQo7sjmTUOUm/mw==,8YIC/L4lFLS8YzcDPqTztg==,0.35,1,0,0,0,1,1
+C/djDujKQBx5sbncS7P2Q==,5TxpRxnGT5chyIBRchW1Zg==,0.35,1,0,0,0,1,1
uasCE0K+AUaD/BpaSe6Lgw==,1g5qp6hZvLZ/bDuqP5H3wQ==,0.35,1,0,0,0,1,1
UB6ye2OMpsOxSeB/ooLUhQ==,XePCLPNk8V9ElPEkM4tR3g==,0.35,1,0,0,0,1,1
ZagoqnJUcKL8ULjIWsSdfQ==,6I6RsFLsjY5/25bSbJnzSA==,0.35,1,0,0,0,1,1
+Iy9hwuNSOmBK8PGmypFkg==,JlBc4vjZx/XhrV2F7m2I+A==,0.35,1,0,0,0,1,1
nRnpyRHnzChKpTiSGqFntQ==,b349LpRAGJaM8GnkYGWCwA==,0.35,1,0,0,0,1,1
S16DFVcqXglMfs3aa82klA==,ri+mQ3SJxkaseNLUS/3P5A==,0.35,1,0,0,0,1,1
w5vc3iOCylFluxbCYCbiyQ==,6c6vJysRws8jvLdWduW38w==,0.35,1,0,0,0,1,1
sspQkJiFe1OXFbavxVryPQ==,bNo+z+uAhiInCd8+Nq0Tgg==,0.305,1,0,0,0,1,0
u3MI/8+n8Xa8AjzbEHtHaA==,jqbp8rQyuhpVTmP7h/Ffsw==,0.35,1,0,0,0,1,1
DhBWDS1jH9jwqGHCdGsqcw==,SvrdeLsv7szGHGrCWPsr3w==,0.35,1,0,0,0,1,1
boKbfSHlxFGe4cUlFfhlhQ==,vtYZeAgayzzYFuKMWwR4og==,0.305,1,0,0,0,1,0
E7tGxzoF7CX/A6TCW/gnug==,42nSF+V4nBLsSYXqwHns2A==,0.305,1,0,0,0,1,0
QJNHNJACRctJWFnEXgxLug==,wkD6BCw/OEV3wi54NJPTsQ==,0.35,1,0,0,0,1,1
7XsC7h1ultGaRbQAUn2wwg==,Vtl7+XL3Eq5GA0w396wCxA==,0.35,1,0,0,0,1,1
Vpp0ICriCDPkNNqtOIkQCA==,guoCpdiQQZ3Iy0U5XwlFqw==,0.305,1,0,0,0,1,0
KRIJXBuL0Lrwb8Cnm8fjzQ==,tLhT4wbnEp70WyqUqcgnvQ==,0.35,1,0,0,0,1,1
245JbTn8KpIvzQ5Rzkb09w==,iB8j3OJfRtg+3cpcKwjYsQ==,0.35,1,0,0,0,1,1
tX9wTN5/tbjBBabHraI84Q==,miP96Z3a6PGO72XQZ73f5Q==,0.35,1,0,0,0,1,1
PZmE6SBZx8AyBN6wiC3ezA==,WYm5Z2IYm5XwnbV1B4AqMQ==,0.35,1,0,0,0,1,1
o1uvGedeZeWhdIwBzLp88A==,yRaSUbrsIoLqsGzfcJTszw==,0.35,1,0,0,0,1,1
SdXBVQ0l+A3gHuPaUytrfA==,yWKgmeQ29AMnNV8rpIIDKw==,0.35,1,0,0,0,1,1
ujkBMJCMgtoNpt/S6dAu0g==,zfpA7Fa+egMaa333dTJrKA==,0.35,1,0,0,0,1,1
SoAc9gVLKhKPRijZ65FPCg==,K191oe04xP50elhlJ73WRg==,0.35,1,0,0,0,1,1
foQaaaKBO7ckTJqQ/DkLoA==,k+ZQy4dah8YXvGxTM4p3Lg==,0.35,1,0,0,0,1,1
vvXRMvQkiVyaHjzhx4+yfQ==,Y06laKFxRMobbO1W5o1dKQ==,0.305,1,0,0,0,1,0
S0QHpAku9p8MFqnP/XNuDA==,J/xB9EiemuBYc3bIsqdprw==,0.35,1,0,0,0,1,1
vBLTBrQYE3uG1m6g11GFkQ==,IcJ7LYkI5kaI3CJ0+k0a+Q==,0.35,1,0,0,0,1,1
YiianM/qVmiuIr96Il4gJg==,L1JSkMYCo1+8E42HssioTw==,0.35,1,0,0,0,1,1
k8cJR6jJ0tsR9OcpsNsitg==,alTtZ+c8gn+YRLRWGJVtIQ==,0.35,1,0,0,0,1,1
b++ww6FxJW22P6StvQIiEw==,pGA/KYT+vkPy+RtQwp7CnQ==,0.35,1,0,0,0,1,1
/HN4Y4dZmMJ6V//8a9aG1A==,Zr6Vo8FFezhVF5mGFSXVkg==,0.35,1,0,0,0,1,1
8KjMim8MDb0D+cS8gVXbtQ==,ppoVgVYrkj1iAHHQ5cdgdA==,0.305,1,0,0,0,1,0
P1bULydz2Cq7RP5KI+U6aQ==,WBSDy7wePqPQWuTlmMACJg==,0.36,1,0,0,0,1,0
TiU3wpRlacoRuxb1LVYQjQ==,oKrRBJYSgKdTwQjF4cvOqg==,0.35,1,0,0,0,1,1
AgWV59xHNagQzrkPhXx8gw==,npTCJhuyYRXOY81/wFD34A==,0.305,1,0,0,0,1,0
lDcxVRe1fmmFd6IHUZ6f1g==,oJFWyUncUl4ycXNDbhAS9Q==,0.35,1,0,0,0,1,1
R3deYucE8BYfd1M/4f6eig==,5Cj2eZUKdITiH9qpQuj6Iw==,0.305,1,0,0,0,1,0
p65tsCchphBR1hXKDZbSmg==,3OtP7SY/ePVrgGhxycrqwQ==,0.35,1,0,0,0,1,1
DtLxlHra9jwtQZhF/Aw0Lg==,roBRXi9dCUrdZ8JWRNf5tA==,0.35,1,0,0,0,1,1
R2AE+OHYry1g93P7zPwgXQ==,7Qe0pH9kyURlpB4mqxcDaw==,0.35,1,0,0,0,1,1
ECdd9EALokppBJhubhvs1g==,cxwKiaxN3onSpQs43ME2lg==,0.305,1,0,0,0,1,0
HbBU4Cl0ufh8KbdRmZK59w==,UeRScFbynW71Wf45qSRpCA==,0.305,1,0,0,0,1,0
p0lVnZNjC/ySCOgncQrd1A==,iLed+9Q7GO3Xdjvhzg7Edw==,0.305,1,0,0,0,1,0
Sr8lr4+/J7Xb/s26IXsMDg==,MQMnXUBQ+J3MwRzqImt5Bg==,0.35,1,0,0,0,1,1
3/Tz7/oTabcbNKDKZG/Ixw==,mDf9M5Mqa+VQqVJhjnctfA==,0.35,1,0,0,0,1,1
UyOvuukEzXCnJxy1to8RwQ==,fR/kbdDeCI2CPy6u2t92Yw==,0.305,1,0,0,0,1,0
V19SE6MBZCIYOyLq41a4oA==,vf5ICfsgMcHBtjzFyBx+8A==,0.44999999999999996,1,0,0,0,1,1
Kz9cWUsLSVZ3ArT9U8vmVA==,Q5ZNnSxVyp0tWIqugo0owg==,0.305,1,0,0,0,1,0
k7NeadkkHPtKM6mOP4YhTQ==,idTOt67OL+RsBLWt5V2Skg==,0.35,1,0,0,0,1,1
MZQUcmtOw/EHGkLmGGzkQg==,sLK0uXD+wE5z8C/bjrHwDg==,0.305,1,0,0,0,1,0
mSPLmtcMkyWvk20a3vzyAw==,tIad0ztsSf+2tnaLHYzXfA==,0.305,1,0,0,0,1,0
lAOeSLWeNvsjzYjo+vqzyA==,YowKzLrX7aQq+llCl3w9wg==,0.305,1,0,0,0,1,0
VF8uQvFsoOJEefrykzAWAA==,Af2xLAxkgTqjxbB8XQ7sfA==,0.35,1,0,0,0,1,1
ZepUesYDkUsuz7Q58n9FSw==,nk2KnZ8AyG58BHB2ZyqPXA==,0.35,1,0,0,0,1,1
hztrKhwVQ7LX7PKrIeb5Tw==,duFz1upnGbD+cYsB9fJrIA==,0.35,1,0,0,0,1,1
7sQA8tBd0rLude4BGJ7/Cw==,+6IKn9fVqtGl+HS3lSgCNA==,0.35,1,0,0,0,1,1
BNleuGrGgyopN9muN8a3Bg==,vUIh/5hifTmOw5DugSVq3w==,0.35,1,0,0,0,1,1
TB/yZhQKmaMOB+xMaI2BXQ==,uVknIryTmfKo0gPz9F+RGw==,0.305,1,0,0,0,1,0
KxRUV09U2GBW/hvEsdAEWQ==,yz0IH0tmDEMii2gP+11u7Q==,0.35,1,0,0,0,1,1
Es2mf7JqaCTs1Emqicsh2g==,jONKnsuT+z9o69O6D7SlUQ==,0.305,1,0,0,0,1,0
x12eGB1rPyQbmTiqZ2XYuQ==,MflYVU8/M2osx7XfixhfFw==,0.35,1,0,0,0,1,1
T5yn2LKPN/KFEy9sQrkiCg==,P8i5dVAH083RcMfqO7J2kw==,0.35,1,0,0,0,1,1
xKrzFLJUFFewcDqmHBpoAA==,ZaivL8tpiOX3UgbXpXcRcQ==,0.305,1,0,0,0,1,0
2rNP88lVS6ktbuFJ3i21IQ==,o8QAQbuzEBU3Hwta2FN6ag==,0.35,1,0,0,0,1,1
eeyhPEDK9a00ymQo33kHCw==,2COUbh990GM29QCiXhYiYA==,0.35,1,0,0,0,1,1
AZHnmy0HQfbo6i8ldeD7VQ==,2BUkOwhkwAvsk8+F2ruViA==,0.35,1,0,0,0,1,1
uLIRMJZt5MB0MvmKEvsvUw==,HQ71tCE7qP/OPvCljEMBVQ==,0.35,1,0,0,0,1,1
GXgD692w3u+SCvudNDQ+hw==,lJB97J9wOY4WopKvuqozDw==,0.35,1,0,0,0,1,1
Zl55ttiEACl4PCinPyg5cQ==,fnwT/0JPgqQXnBLQXiB2oQ==,0.35,1,0,0,0,1,1
otn0ALJXmQ8zAtMelVT5Xw==,6aCArQmSv41fhLhfBbVH7A==,0.35,1,0,0,0,1,1
NsNypsVM0KuPFRN9D78beA==,jagCIJbmXt6G4TWFZr9qAg==,0.35,1,0,0,0,1,1
XOXUoDTXTL3NFP4Tw1AOTw==,8hU693X1+SHGYdW6gh80Eg==,0.35,1,0,0,0,1,1
haidAVnSssT8Jo5LU5jobw==,Yw8Ih7W/I581aStF3uZwXw==,0.35,1,0,0,0,1,1
SEnyuchaZosUyp9wCB+4BA==,AiA1E6SmWufsjv7jodH5FA==,0.305,1,0,0,0,1,0
WXvu29Tregtk4E+QvsSkSQ==,bictIYiU+zIr+WaKBAVDjA==,0.35,1,0,0,0,1,1
fkQ2DLSn9OA1ae7WlRejbQ==,ryGEt8KFOLp8DTdXB8D+cw==,0.35,1,0,0,0,1,1
N620k63+IE22OIZFOjQcfg==,UZhLp+qTvZjdmElw1GFobQ==,0.305,1,0,0,0,1,0
jFsimJn+DhKfq/pmeyUk4A==,uMbdhhLkcsQS8uuG/z+wLw==,0.35,1,0,0,0,1,1
8ysG47S83kOTP5xCcjnfUw==,O4dPj3maVRownApYdzUunA==,0.35,1,0,0,0,1,1
SWv9QYRtnjxS7lM/m4ka3A==,zq4EZfzPXJSEjRjxg8ja1g==,0.305,1,0,0,0,1,0
ibC5DSRGw6sEOu9ZGj7ipA==,x2WztiK+vLNLI35uRqkoMg==,0.35,1,0,0,0,1,1
h3AbOK/uiAC1JK/Gr3hGEA==,kx+tug5cJE+bReICZfPRcQ==,0.35,1,0,0,0,1,1
3mGyWRc3Tp4ApSJ7LJQmhQ==,qxcC6b9lgMCgYe678hudYw==,0.305,1,0,0,0,1,0
mYLTsmOey/PPL8XMb3TYWg==,3Mi82ozv9P3V2crhX9LSjw==,0.35,1,0,0,0,1,1
/okGrHmGjcfDwA+SO5qC2g==,g+3HSWcWNfkzbioSfSEFvQ==,0.35,1,0,0,0,1,1
B0iQhnj8N7OUz8JV6YX+tg==,M+tF2EiQiOJUv7eie5Ge5Q==,0.35,1,0,0,0,1,1
bUgKm1aAxelP2U3e9PjDNg==,1umEs8flL3sgS4JJioVoQA==,0.35,1,0,0,0,1,1
+gqUxrPK7OPVIsNZCWX4qA==,0MM/lpez8vawEBt1xBSj/g==,0.35,1,0,0,0,1,1
bnLrLEnlVI+XuuDCwNA6pQ==,YR6RhfnVedVnMhVDltO4Rg==,0.35,1,0,0,0,1,1
uEEUP9rmQZuqBQAF6dhv+w==,vAWQ41dfGDPw1cgZtidKwA==,0.35,1,0,0,0,1,1
D4RoWCKhzmi8jJKTZUs9Kg==,N8ZhJSoxPOtvu7Id2KW2Zw==,0.35,1,0,0,0,1,1
otoZ3ltQlU6ZA1t5bDJgZQ==,YccirvfNhs5hxhZGEiPWsw==,0.35,1,0,0,0,1,1
9iw79Tc/NOGmwSw4FtBQ6A==,xdSid1D/Np2IpX0wfFC5VQ==,0.35,1,0,0,0,1,1
lLkUop4PVyNBcGohYDzSzA==,5FOeHsR5t2gB7WOlo+PSdQ==,0.35,1,0,0,0,1,1
YX/s/2B5krBwb8c1vN5eMA==,LI7BNP4lvU2pdEXh9PVhTw==,0.7500000000000001,1,0,0,1,1,1
FO32pkLRJ7+UZQguMtygpA==,WW+ghD1DxC3JyY/ngwoOYw==,0.35,1,0,0,0,1,1
nF3kslaTvEwW3pZzwsSEJA==,+YY8cXKNrT5NMs2/Tbfv0w==,0.35,1,0,0,0,1,1
pJ2rk3aIY2XEX/qyc+VRDA==,+YNbPVSCHtM7CRB+s68tXg==,0.35,1,0,0,0,1,1
03fUfuINAsBAKFj4+Q0xSQ==,k+Iw6U1gChZn9OjgPwGLfw==,0.35,1,0,0,0,1,1
tKEycKynxF4jGyLII0tsrQ==,VmSQdunq5pC/inBbAyle+A==,0.35,1,0,0,0,1,1
vIZGkdEV1gOra5ycoAHSmA==,6INczWmiYKRNI/uWSyKt4Q==,0.35,1,0,0,0,1,1
47kjpcMbIi1vs2PyWR+3NQ==,Gkrbhmvqk+kt70jkqPoD1w==,0.35,1,0,0,0,1,1
OO907mwQH4KvGHMrHb0khw==,MI+y2UF5ph50QtOL5tOs2w==,0.35,1,0,0,0,1,1
6TFTr+7EI4l8L3FZCImpLw==,aF9tjviks1ISzlXqYs5Pzg==,0.35,1,0,0,0,1,1
KYEGUs4yA0G0NYr5DkkUgA==,ykgQSNmP7ehLQFB+qWbMkw==,0.35,1,0,0,0,1,1
C7X0vbkHxXP4SfF2W3ucdA==,6g8aWTkDGe0Yj5l2V3rcCQ==,0.405,1,0,0,0,1,0
/aGp1O8hbnOcBMd/hYgLWA==,8IKf6cv7Tzb+YB8m4EcRYg==,0.35,1,0,0,0,1,1
6ucTIp0oK62EY2IUvTjguA==,PDMQFEaVrQPhb0W9k0M91A==,0.305,1,0,0,0,1,0
y5EvyR3nIwB8V7vPQbQs9g==,4tP83Sm1p3xQA4V5CzFZog==,0.35,1,0,0,0,1,1
P1wWUl/C1uSYoDhFaf4woA==,DuPi3LQpcikDMGIQZM6ORA==,0.35,1,0,0,0,1,1
oigc3CeIqXjJrJ5/6+F3jg==,7F+5YdXmASAuGkz0gU+yQg==,0.35,1,0,0,0,1,1
Bwgcqpl94RaS8dH7hhr/Rw==,4LJhKkWLO1hZyUwzz4sswQ==,0.35,1,0,0,0,1,1
uXrIRkvKVThtD6BJu6yAcA==,Yt44Qs32Kxin1yHIHHUl7g==,0.305,1,0,0,0,1,0
63sWtJ5vIXbcLkoujy0qwg==,RrLFoYJbNvNuLr6Qqa2Kig==,0.35,1,0,0,0,1,1
PGzBrVOf9cNxYdhswZRUDw==,ezWUjQoJvY84huzXT/6AzQ==,0.35,1,0,0,0,1,1
2JRUxGGZvaNWFsI55z9VgQ==,ubFsHZ2VYiCjRpMWL8Cgew==,0.35,1,0,0,0,1,1
mrGRjbzdinj+exWyXJNCpg==,R0HluEQctxeF7W74iE5sLA==,0.35,1,0,0,0,1,1
H6I+kGSx0v6j9O6TIISnhQ==,Shje+FvfsW0IbCMxjPRK1w==,0.35,1,0,0,0,1,1
rzneWnZNwyJdwpnEU2sEYg==,v6ItVrxho6bQxYXhWr6Gew==,0.35,1,0,0,0,1,1
/WhmeRqSJ/eFr4JybSbXNA==,V/1lPQWTktPea1DHYTcQvA==,0.35,1,0,0,0,1,1
Unvt9R3DwxAY2vSeJaR3bw==,gd2FgRf8i1oCkai4aNUcyQ==,0.35,1,0,0,0,1,1
E2GhrDEoG4HlsYNFlDZzPQ==,F+t+x3iS6B9igd7IlxPV+g==,0.35,1,0,0,0,1,1
4YWVOmXpIXmCDapCsFL2rw==,Cpt+Jc/axhzARBi/NoG8cQ==,0.35,1,0,0,0,1,1
90yyXj0Zi3sm/8xycejKbQ==,rAQ9Na0x1EDv15b83m9IGg==,0.305,1,0,0,0,1,0
kn6WRX5SN4l12HBTI0qnJw==,pvn3ta8mpIcGpNJnmfHujA==,0.35,1,0,0,0,1,1
bBgsdxeYS0N1LbpLiyET/w==,hsHBCmzQzbHk1UQtACfK6g==,0.305,1,0,0,0,1,0
q31Le8GoxKDV0uI3BbdweA==,9Zsg+w0UP3l9eHdYqBhVoA==,0.35,1,0,0,0,1,1
bHvZjkKRKQGCj9hogYbIbA==,54aCDk0Rwqpr9ojrLU1zpg==,0.305,1,0,0,0,1,0
lO2zjHRBjJVFS7LyMLRwqg==,hxBIBEcr3ZYzRRE6iDyKYQ==,0.35,1,0,0,0,1,1
7s+VGreU8KhrTU3w/ZqTZA==,GQoJituZGl+Z4C3icbxUtA==,0.35,1,0,0,0,1,1
hcG3ryvM6b2FV6/NSAgKug==,NfgaR2TBL/pE5NqKhcd54g==,0.35,1,0,0,0,1,1
TXOCBTICgOzPUciNrdTalQ==,b4iGfkB/UyY190R8JL15lw==,0.305,1,0,0,0,1,0
lfrHnSrJPnV/2H1cx7/mTg==,ddkG+d6BjjKsl56xF14yTw==,0.35,1,0,0,0,1,1
iIxTDImehmFQ/5MHQCA3aQ==,zTSwa0lUO0G1IJEQodyu+A==,0.35,1,0,0,0,1,1
GUs9RflRuFF/AHXGpu8anw==,aTWoxLxkF7SEYLlx5E4inA==,0.305,1,0,0,0,1,0
IDSb/3o58lnNt09uA4LExQ==,BVmIKriZ3vLjbmjFhuK5aw==,0.305,1,0,0,0,1,0
n19cxPaG5iGBePExZgfCIg==,oLgkyI9jVO/WvoH7mPbTxg==,0.305,1,0,0,0,1,0
XG2ZOz6GVUEhm/WDlxbGeA==,zpEzma7uqf9HVZC1tr09nw==,0.35,1,0,0,0,1,1
8y90+j789YxkgBRYKdhOlw==,aKKE9u8ofJD8zIMfO3utLg==,0.35,1,0,0,0,1,1
cghHyjdysDQXTjHPaXXcIw==,20IGXPqzWvXIWY/cH7aXWQ==,0.35,1,0,0,0,1,1
n7BVj9G/QGH97Ciw4oNyeg==,ZLXzFOEXqkB5H/7i6Yj/uA==,0.35,1,0,0,0,1,1
RP9EfBm9VTDcpseepst3ig==,umvvMdFxhPkiXOwwhubCHA==,0.35,1,0,0,0,1,1
mkgMxdWrh4RnUkR0aCXB5Q==,vR52DzL4PL/RYLycRgFBXw==,0.35,1,0,0,0,1,1
07cuBZOy/hFjZQJIG+EWOQ==,sIqpjrf2gTpOuxSuGUy3YQ==,0.305,1,0,0,0,1,0
0L8iVdbaL2zI1DDlneIZqg==,Sus/cQEq6Edg00TCLLBA1Q==,0.35,1,0,0,0,1,1
+7oobDxHRYdlVJYYQ2QjKA==,7WWTVVTGpIEO+HPgGuU+sA==,0.35,1,0,0,0,1,1
R6WigIF2PTrXHSnvt4B4zg==,iXwLVBQHhY9q114sgsHM0g==,0.35,1,0,0,0,1,1
2f3Vnypf13UFCqxPyKaZmg==,/dJ1kfs2cm7YV94Ax/vPcw==,0.35,1,0,0,0,1,1
w68IRkT1giFOh8PTnJBUXQ==,8hH6/9AdBYukEBgioOxXhg==,0.305,1,0,0,0,1,0
JJla9mI8Y7XARzuYez9Qyw==,I9rsnE19fTTTcQwzVfOvOw==,0.44999999999999996,1,0,0,0,1,1
QTjfGiHWSxsR2RcfzMluLg==,4F/x6AV20UWSpSwpGgnjkQ==,0.305,1,0,0,0,1,0
yQ+nSCA5A7e1bm/QHzyQEQ==,jjHsSW9R3a79Ve65vVTmCw==,0.35,1,0,0,0,1,1
ZuwQk0rcghvBOJr3iCBvwQ==,jrss99nXm00bTchbwAnfwg==,0.35,1,0,0,0,1,1
ZKHxOz4BZl3Aj0pGMzCuwQ==,EumxQOxBCuf80cb702ixBw==,0.35,1,0,0,0,1,1
O61NMLu6YVjSE//x2/onzw==,uDODXVTj2lPVKZCGzZ0jsg==,0.35,1,0,0,0,1,1
mC6nGLsbGQS8/Kz1m9YtLg==,tFyyRcp/FiJnHHCs194Rzg==,0.35,1,0,0,0,1,1
clokloPtuMyWC2J4xNXSXg==,Ngfv4fc/vXTeXejua1bXDg==,0.35,1,0,0,0,1,1
pep9/1NQtIGSCkNL6UkKNQ==,4H0A4EIfC9vZTA7LBKBypQ==,0.35,1,0,0,0,1,1
ajwwYMLm6A4RSPScsbmDtg==,vr/xJPJ0Yn7egO0LGEzn/Q==,0.35,1,0,0,0,1,1
IXnoAh08HnhY5IFmpNf2CA==,5PH1A/gLJjeBT4KaZfk2nA==,0.35,1,0,0,0,1,1
Ne3gDGBUSnFatY3esnvAsQ==,xkYt5WU0icyoBHohcSvbUQ==,0.35,1,0,0,0,1,1
9MvcD9qg0ldbM6AQH8cBbQ==,bKVtsec4x/gcRq7nMZuR0w==,0.35,1,0,0,0,1,1
IMXBYMF1nNaCf0CpjbGN3Q==,8CBVFKO6EZqt4xJ9w8YSOQ==,0.35,1,0,0,0,1,1
3evxuOPY+oNyk9TQUS4mTA==,rlr2dVZQLLCznajkMWA1ag==,0.35,1,0,0,0,1,1
t37y0ZbduRIt8MbbKgjqhA==,LfE87cQgStwQ3G7Q9TmGrw==,0.35,1,0,0,0,1,1
vls0Kx4eFyhaoFNvMyhjpQ==,t3p+ygWkJMwV+MsONOcXTw==,0.35,1,0,0,0,1,1
AuanZKVoq+N4CeJOoB/gBQ==,wkPTTJN5Vk+voo4VNshrBQ==,0.35,1,0,0,0,1,1
9Ibw8aP+4ue0Fb2IefN4VA==,dPIQjgb5M6UPF/sErn2chA==,0.35,1,0,0,0,1,1
0xTZJI18DBdUcDXSxxoGwA==,Iz5xCf2LTKXLDLe8y/6kYg==,0.44999999999999996,1,0,0,0,1,1
O6ANf11FVQBCQJtE9rpWBw==,agQq8q3lPRAf2cm69gIZbw==,0.35,1,0,0,0,1,1
yXtxiGBKdMlI/NH7LWYMYQ==,lcRa+a637MOmWYuq/zjL9A==,0.35,1,0,0,0,1,1
a1JTYFRBQAP28Ct1MEVgGw==,Sg1v/mKdntOCZtf55b4KYQ==,0.35,1,0,0,0,1,1
/fQy6a9xBx01bpRGahe6BQ==,LLgEpnCsd8Xd5TeBd4RZTw==,0.35,1,0,0,0,1,1
e2ZD7CivYeg/1RoQot4eVg==,uI+N3kZaHVC6Bicby19wtg==,0.35,1,0,0,0,1,1
ZiKisqcAYZ7YrhKKLqYnlA==,jSeZFj8C+rOiKb7cvEXliQ==,0.35,1,0,0,0,1,1
BQJyj3F1CXmK7JNmNiMYgA==,3YNp6XAGnTEwyoADuOkMDQ==,0.305,1,0,0,0,1,0
g4z1qsPJzFwwqZtt+1bZUQ==,ag4DYOEZHvrl9+5fxo3Ozw==,0.35,1,0,0,0,1,1
7G+TBK+aHgWD4ZOudqpPrw==,lF/LY2uUihdLEfZu4HZpRA==,0.35,1,0,0,0,1,1
m/nFlR2DNe3DdJ/xi2cGLw==,dYixRoOgNEpVv7pPq6yUkw==,0.35,1,0,0,0,1,1
8l28Bfg9l6Jleo7lxYkdJA==,Sq5eGIG/dTOEAJprPv6g4w==,0.35,1,0,0,0,1,1
DE6W59LAsLWQ8An96VSj0w==,Etfg0uyM1v+TWRIGSWV3gQ==,0.35,1,0,0,0,1,1
Q1B7KKcT0oQ7hgDkvvXjxg==,F7U0nME+4xj6qtgmD1mbYA==,0.44999999999999996,1,0,0,0,1,1
0pmvRV+mbhit6sOHNDCc6w==,jNU6xvQDhntKB3JXfRd8hw==,0.35,1,0,0,0,1,1
lh6WoemKL8qefNE5vpdzRw==,m65GJEiSO8kgCoHMScPCfA==,0.35,1,0,0,0,1,1
Qqp1fmgWhWsZmn+X5BuXrg==,yaoxRuUUgPLbVHM/bSTGyg==,0.35,1,0,0,0,1,1
E33JWNMNs/O+6ND0pLmJUA==,zd1nDEozBpmS4dqRtYulSA==,0.35,1,0,0,0,1,1
iQn2CATwI+GA7ENfp103mw==,ObuC9AreI7+7dhbflHh8UQ==,0.35,1,0,0,0,1,1
7q0677TgOhAbSTPVWjNPyA==,7UpYkG0w4VDr1sTJoZr4tw==,0.35,1,0,0,0,1,1
i8CyP8QwajCAWmzgLlEegQ==,8z3GIAMbbQh0ruHf691gSw==,0.35,1,0,0,0,1,1
1HhszlEtpAtpiOkB9MKd4g==,dcICUWROuTGOOFj2gutKyg==,0.35,1,0,0,0,1,1
N9wFSRmwqO+ZPCsNC/Y5LA==,oEkPpewTlzOkCVq7DBuUqQ==,0.35,1,0,0,0,1,1
F3LM9S+c+fasRGQxOHwv4A==,YGDMOlvXm3GwhQ1MltDrdg==,0.35,1,0,0,0,1,1
gN4dez65DNsve3qd00lk1Q==,hWgA+Y3GPvFa6I0i7kzRqA==,0.35,1,0,0,0,1,1
rUFmIwd76Zvpol+3UVeyiQ==,DeITR0Hn0I7mhYXnL/sgJw==,0.35,1,0,0,0,1,1
qC82ESITw4Z8icJHM2mtvg==,eJg6B/AO8s0iFr8UBTRFfg==,0.35,1,0,0,0,1,1
DMKtN8neBF9CFcuzcq7npw==,1WppzL19Hej7SQI9mhthog==,0.35,1,0,0,0,1,1
2lj9dPBPjVbF8VHvehO/gg==,7j9Jl14GOvwWYiOZHf1i9Q==,0.305,1,0,0,0,1,0
tyvH/wDJYqyZ5ITDLVRHQA==,dDwEIhBWWmWzcDxJzEC6Kg==,0.35,1,0,0,0,1,1
ttUeLJTM9bP2RvdUUik21g==,zM6J2jUsYRe017AuvGtHdw==,0.35,1,0,0,0,1,1
C/V97JpahnJ/+AuvmPhv9w==,ty50HjEk+FOO4YTCYvWi8Q==,0.35,1,0,0,0,1,1
/neXLT4/zKtL1VvWn5fCqQ==,A2WYwyT1teAAuRKV/xGKcQ==,0.35,1,0,0,0,1,1
PUJD1VU1dQ/vWVFA368Fgg==,1c3aoit6tzJPZrh1stikrA==,0.35,1,0,0,0,1,1
39OKdYK8GmgOG6F7dycJyg==,ysmAblgWgA/OifO/gncX4g==,0.35,1,0,0,0,1,1
2E191BqXJBXo8GTWS18aGA==,6mHjiOg8N9kHV6JW4u+e9A==,0.35,1,0,0,0,1,1
2CHv6wJyM2jjdYZUOrpkAg==,M0gm31F8YgSGFPQuBVTmXw==,0.35,1,0,0,0,1,1
PzM/Fj2QstJj0RXtERoRfg==,bN1g9GAiRzJff+5fJFqyPw==,0.35,1,0,0,0,1,1
nPi/vmdGih1NGzyj5WEu7g==,+Qzmdn3EgYAGAj78HHD4Pw==,0.36,1,0,0,0,1,0
Kt8Ypmvk4pBC2jGo1UEGpg==,sghp/+EUPGIP4KgSp3clPA==,0.35,1,0,0,0,1,1
vqRQAi5fnrxZfWEDLjPdIg==,9zCp4935WJMfDXmu9y9K4A==,0.305,1,0,0,0,1,0
ozKxIdN6r1kAFR32t4RyPg==,T7RzKTJqm+dV8iHlIzNW2g==,0.35,1,0,0,0,1,1
jEBRAM4OrtDpw2GQliIfig==,LY4+mr+TfVsXjH6Xq4sERA==,0.35,1,0,0,0,1,1
unIDjZ+NMuhDSI6okh+AcA==,OUvPS2GGWfEUianOF3MbJA==,0.35,1,0,0,0,1,1
3P0q4MWp2fQf9l811eaIzQ==,ziK0G8nw62H26PmQO7p7yg==,0.305,1,0,0,0,1,0
VcPVSfb/69mRAHuBPWtrwA==,u89iPoPxYM7mxv7lFM1/KA==,0.35,1,0,0,0,1,1
5SBvSQ4BtnzN4iXOP7TO6g==,rxmUAOqpnLkkiME1gsUnKQ==,0.305,1,0,0,0,1,0
5A9z+A3Q7UtkEIrQf577kQ==,i8Eom8B784d3UJqlfk1g9w==,0.35,1,0,0,0,1,1
